,protein,r2score,rho,p-values,r2_mRNA_protein,r2_mRNA_protein_basic_linear_regression,p-val adj. BH
2213,FAAH,0.38924325963208783,0.6447864823348693,4.872743920527698e-16,0.28897129872835714,0.4187990070522194,1.1243245706893115e-15
7015,TMEM43,0.3587952121268547,0.6447680491551459,4.885085906340812e-16,-0.009370972834737534,0.25634686023198755,1.1268399280270666e-15
341,ANXA11,0.4056475470862291,0.6447619047619046,4.889206656973429e-16,0.24996191900465647,0.3488108832638431,1.1274579737867384e-15
5107,POLR2B,0.38838588010083563,0.644700460829493,4.930600628574665e-16,-0.6176582338003433,0.10109438119561391,1.1363334742696235e-15
2953,HOMER3,0.36796915796389795,0.644700460829493,4.930600628574665e-16,0.002443616085522793,0.2745572825883094,1.1363334742696235e-15
599,ATP6V1F,0.3799903380748646,0.6446513056835637,4.963961142008857e-16,-0.5083972948844242,0.061728634492772556,1.1436849500086386e-15
7263,TTR,0.31176635018778354,0.6446390168970814,4.972335526293173e-16,-0.4000896932293585,0.03281186190322522,1.145277046132662e-15
1485,CRISP3,0.3640170622524549,0.644630688987216,4.978018522632091e-16,-0.8756554986846643,0.060464932052014746,1.146248480542485e-15
7512,VPS11,0.4189021748183781,0.6445960061443932,5.001754265857599e-16,-0.46284464674643333,0.13442321801741214,1.151374981387232e-15
6889,THOC7,0.36741085104436055,0.6445222734254992,5.052580871659589e-16,-1.2646227185586172,0.017189991684565583,1.1627327913539661e-15
1567,CUL4A,0.44665709235917306,0.6444301075268816,5.116821210367811e-16,0.5205197050309169,0.5911511357495605,1.1771698678675595e-15
11,AASDHPPT,0.48919155234956035,0.6444178187403993,5.125446407295556e-16,0.4577266979064195,0.5397829735306103,1.1788074624482754e-15
5694,RGL2,0.33628829149351025,0.644405529953917,5.134085750256125e-16,-0.19722475801836037,0.13284261900073988,1.1804473468107998e-15
503,ARPC5,0.5416215108111619,0.644331797235023,5.1862201397346e-16,-0.16839713174396964,0.137228201925042,1.192083865207289e-15
2561,GGA1,0.438201143586887,0.6442128676795504,5.271399320690109e-16,-0.011533686537975818,0.19521187164619422,1.2113068591785555e-15
5547,RANBP1,0.3099250295031215,0.6441781874039937,5.296493164200689e-16,0.16274534781143857,0.3039724071628396,1.2167156983958235e-15
1920,DYNC1LI2,0.39978053507918454,0.6441290322580645,5.332259910013151e-16,0.07579904406024573,0.40363756985066396,1.224572431477477e-15
7031,TMLHE,0.36351068461104186,0.6439078341013824,5.49613967898379e-16,-0.008990591525836145,0.22699595936578953,1.2618375277079897e-15
4344,NDUFS8,0.4502238041701395,0.643858678955453,5.533217419484273e-16,-0.6298023113670475,0.03236092005795526,1.2699773079579222e-15
7046,TNC,0.3871191716224972,0.6438525345622118,5.537869214334838e-16,0.48706943597778574,0.5604173676729219,1.2706721324296596e-15
2481,GABARAPL2,0.3899008015707326,0.6438463901689707,5.542524814198611e-16,-0.4073059059935551,0.06921655932460088,1.2713674221894878e-15
7122,TRA2B,0.36705220454715803,0.6436067588325652,5.727093598384858e-16,-0.7211537868275812,0.0758789252127559,1.3133194408257507e-15
4233,NAGLU,0.3253177242419736,0.643594470046083,5.736718140460463e-16,-0.05283402758755695,0.1856643373026822,1.3151409523646464e-15
250,ALCAM,0.39147036902701726,0.6435269417186942,5.789887626297559e-16,0.31514559315809587,0.4845153868410432,1.3269411372077205e-15
3975,MPG,0.3746694197541456,0.6434592933947771,5.843632218199331e-16,-0.04102385728259472,0.2055417220794013,1.3388661748903094e-15
3202,INPP1,0.3651459994425892,0.643416282642089,5.878055070806879e-16,0.18299297838507678,0.46698162500310814,1.346358616803848e-15
391,APOB,0.40213262405519457,0.6433732718894009,5.912675180938038e-16,-1.17428707898316,0.026135553973715368,1.3538918403190085e-15
4889,PHB,0.4345146908996983,0.6431766513056835,6.073481340525576e-16,-0.7179734031524363,0.023614452659206024,1.3903064397304963e-15
1527,CTBP1,0.45317416902137286,0.6431274961597542,6.114343029567597e-16,-0.2698626278733949,0.15018790089991396,1.3992507658653525e-15
4311,NDUFA5,0.3070144822636546,0.6430414746543779,6.18649549730861e-16,-1.0607812688926161,0.007628757891783942,1.4153485750204138e-15
3181,IMP3,0.4178320087913091,0.643010752688172,6.212464452307631e-16,-0.4574912159948632,0.15300616176147783,1.4208741797061487e-15
22,ABCC1,0.39582539280451645,0.6429984639016896,6.222881703829583e-16,0.3801042188680416,0.4933658978641477,1.4228407099489914e-15
1103,CDK17,0.3440676021340121,0.6429818201705856,6.237017758962673e-16,0.16899662194687814,0.2645228178178134,1.4255873680539847e-15
2216,FABP5,0.45544190282060004,0.6429800307219662,6.238539453910495e-16,0.4142757958712866,0.5009842417748419,1.4255873680539847e-15
4376,NEU1,0.43017849125717067,0.642973886328725,6.24376721682261e-16,0.1823842346318998,0.32766202899005775,1.4263652794972678e-15
3213,INTS10,0.3512380360704781,0.6429493087557603,6.264720922884446e-16,-0.8059991120478347,0.015857447082039785,1.4307342206949528e-15
4454,NOL7,0.4062157748381172,0.6429308755760369,6.280481084252159e-16,-0.5928494282728691,0.05443707501885667,1.4339148581733914e-15
7455,USP5,0.4248092384938066,0.6429124423963133,6.296279817418281e-16,-0.21987590134048474,0.1377877436253976,1.4371024432986808e-15
5459,QRICH1,0.4913600448403239,0.6428878648233486,6.317404954119613e-16,0.19462313162420353,0.3977669001958353,1.4415035458320775e-15
2456,FUCA1,0.39753776529063956,0.6427772657450076,6.41332452840419e-16,0.3326090736008376,0.45236070715790516,1.4629636763248053e-15
6376,SMARCD2,0.3289791995492751,0.6427649769585252,6.424069319355004e-16,-0.42442172613316087,0.14339845975481347,1.464987469854077e-15
2206,F12,0.3748128342756496,0.6426298003072195,6.543424023082461e-16,-1.764858290264351,0.07623571930650401,1.4917709912139613e-15
3456,LAMA2,0.43356441341597907,0.6425683563748079,6.598386750955863e-16,0.23823770396122756,0.45737934305684064,1.5038630875867354e-15
1863,DPF2,0.38375633526812103,0.6425622119815667,6.603907663402516e-16,-0.5382606554542493,0.054810669880620756,1.5046829520283857e-15
5435,PXDN,0.285430771815391,0.6424393241167433,6.715274422075109e-16,-0.1861019614225805,0.19549290019276824,1.5296120130888616e-15
2684,GPATCH4,0.3447679108614139,0.6423831297685297,6.766807161114369e-16,-0.11078129497880496,0.2224119226531021,1.5409014734857817e-15
134,ADAP1,0.41318899386218244,0.6423655913978494,6.782969264793726e-16,0.4758581612020494,0.5400727501547883,1.5441322930505392e-15
7738,ZFPL1,0.41333173923580313,0.6422857142857142,6.857054548606995e-16,0.05065649276881046,0.32294002339071504,1.5605435169974953e-15
3164,IKBKB,0.36595170903471996,0.6421667721581875,6.968833198336111e-16,0.3955088087790454,0.46848501564238076,1.5855210377366218e-15
1142,CEP135,0.4232069018066559,0.6420583053943135,7.072311412520488e-16,-0.8674845748880642,2.472851043651865e-05,1.6085960997015195e-15
6958,TMED2,0.369165501051411,0.6420522273425499,7.07815394346028e-16,-0.127228090840255,0.28297328886265954,1.6094569809809973e-15
2228,FAM107B,0.45535090408760115,0.6420337941628264,7.095901577957293e-16,0.44298993022358935,0.4898324347383491,1.6130236019407714e-15
923,CARHSP1,0.4057474417581808,0.6419539170506912,7.173309554793856e-16,0.2684714831412972,0.4148588773143027,1.6301460586170118e-15
6194,SH3BP4,0.3814677566299167,0.641763440860215,7.361227863790714e-16,0.28546251841717785,0.4773336273983693,1.6723649245010446e-15
6646,STT3B,0.40522960074372827,0.6416651305683563,7.460083073795875e-16,-0.297427886091451,0.1925155000594506,1.693839471791911e-15
6799,TBCC,0.3689171417987479,0.6416651305683563,7.460083073795875e-16,0.12266758591217208,0.3021728031330565,1.693839471791911e-15
3019,HUS1,0.3386654328602856,0.6416036866359446,7.522522150299608e-16,-0.584300415592151,0.10980378575493721,1.7075208432862315e-15
1550,CTSC,0.3936998607369795,0.6415852534562211,7.541352808862354e-16,0.3162992703909271,0.42637293243538943,1.7112985689272216e-15
3302,IWS1,0.4060990376644913,0.6415483870967741,7.579151798759991e-16,-0.12101716633362991,0.20710141161162637,1.719377185901991e-15
7478,VAMP5,0.3451910354885477,0.6414799866313391,7.649771445883522e-16,-0.15321128008961638,0.19312046171601865,1.7348945273905744e-15
5983,SAR1B,0.3971999541684763,0.6414193548387096,7.712905271319772e-16,-0.38110906443099246,0.17378123730565095,1.7487056531090799e-15
1834,DNASE2,0.36211405150735176,0.6413886328725037,7.745088211972028e-16,0.09051963320130596,0.2914266532473088,1.755493479978128e-15
3396,KIF3A,0.4395370009582279,0.6413210445468509,7.816351206202852e-16,-0.15089698236387927,0.248139245403418,1.7711326516488618e-15
7561,WASHC1,0.3877343604965836,0.6412165898617511,7.927741272480521e-16,-1.1431788267616976,0.0030096768414511208,1.795852656627357e-15
4411,NIF3L1,0.42354142443914655,0.6411551459293394,7.993984612417536e-16,-0.6207802712350414,0.061556694622277766,1.81033432652953e-15
1327,CNOT3,0.39995869709076337,0.6411490015360982,8.00063848629196e-16,-0.25803924291918223,0.13876459606934666,1.8113167652612362e-15
400,APOF,0.3697519352119293,0.6411367127496159,8.013962401680821e-16,-0.923391193278924,0.0008297102459486812,1.8138082727415327e-15
6712,SYNE2,0.46008148324324616,0.6410875576036865,8.067474254528156e-16,0.5095469064012303,0.5322192136559893,1.825391484492891e-15
1189,CHCHD2,0.2749476608478437,0.6410199692780337,8.14162097100204e-16,0.24438418258969508,0.3346865823554526,1.8416356054128966e-15
1297,CLU,0.40091071275805246,0.6409462365591397,8.223264395735687e-16,-0.12160722904131216,0.2457257555546481,1.8595655999839415e-15
290,AMDHD2,0.46927078465904315,0.6409440303901659,8.225719493479388e-16,-0.17439535447419452,0.1696194799781169,1.8595831756646176e-15
4368,NELFCD,0.42256447128415575,0.6409278033794162,8.243799370871696e-16,-0.8784975997848297,0.049887265850665864,1.863132004592846e-15
6618,STING1,0.3498464606672038,0.6408970814132103,8.27813523663564e-16,0.19305086602624955,0.3513748943127549,1.8703516412756782e-15
5240,PREPL,0.37727077279076027,0.6408172043010751,8.368060875235848e-16,-0.7797293708507809,0.08081659119642501,1.8901233660437425e-15
6064,SEC22A,0.3924818261850026,0.6408086465523396,8.377751359222318e-16,-0.11971703456828808,0.20007094297962463,1.89176591027243e-15
460,ARHGEF40,0.3965602216692822,0.6407496159754223,8.444893439764234e-16,0.27058106485746003,0.40770007222444055,1.9063768105580325e-15
6970,TMEM119,0.3022253096393527,0.6406709886583808,8.535138565668256e-16,0.2837324686899191,0.40059159220091023,1.9261931292745845e-15
3437,KRT18,0.400032142834847,0.6406635944700461,8.54367340462355e-16,0.19926518851745667,0.4307580693300672,1.9275631200163085e-15
1325,CNOT11,0.46421929232476744,0.6405591397849462,8.665132308284406e-16,-0.14856916181744229,0.16963977123225155,1.9544021025202023e-15
6000,SBNO1,0.438699207943543,0.6404606257108869,8.781221676011803e-16,0.051520047586143924,0.27545748622926214,1.980014873155501e-15
976,CCDC25,0.5031131521960704,0.6404362519201228,8.810176495226071e-16,0.10934108579762714,0.29945878673956716,1.98597119728122e-15
4016,MRPL21,0.3767775664610097,0.6404178187403993,8.83213583045641e-16,-0.5020428220628648,0.04273777966807164,1.9903476365839827e-15
7121,TRA2A,0.3850260357491814,0.6403932411674347,8.86149778420334e-16,-0.5476270335609366,0.1480424301131098,1.9963892761531835e-15
3564,LOX,0.404844060879733,0.6403696472659587,8.889773899785461e-16,0.2912362225603764,0.4452737065027334,2.00218288062545e-15
6452,SNX3,0.39069826850303824,0.6403502304147465,8.913109848992324e-16,-0.252812969536905,0.14169470126756376,2.006860830132929e-15
2025,EIF4EBP2,0.30630895952359094,0.6403235642458617,8.94525545721596e-16,-0.34674428177952965,0.09891117396772227,2.013519084499086e-15
2580,GINS3,0.410470747522535,0.6403089933346827,8.96286805981627e-16,-0.15118822078446215,0.21210094342955724,2.016226043022608e-15
1090,CDCP1,0.4039836774395805,0.6403072196620582,8.965014289993136e-16,0.33832846626306157,0.5064920908260945,2.016226043022608e-15
7742,ZFYVE19,0.4499786643788829,0.6403072196620582,8.965014289993136e-16,0.3542986216925187,0.4435712020452405,2.016226043022608e-15
2971,HRG,0.37737984266468827,0.6402642089093701,9.01721271615055e-16,-2.9789736574316446,0.0003211405999620272,2.027382519854257e-15
5620,RBM8A,0.3991476472147101,0.6402396313364054,9.047173003712178e-16,-0.14148358328730026,0.20257890730005976,2.033534115949329e-15
7247,TTC38,0.4444616564781172,0.6400552995391704,9.274982580340343e-16,0.12300885696396568,0.3024670694906103,2.084140009865618e-15
4224,NACA,0.42403573742588097,0.6399474025351191,9.410907775083879e-16,-0.7878207303395366,0.06961999550997552,2.1140758362063783e-15
5476,RAB22A,0.396977192956265,0.639711213517665,9.715249035512313e-16,-0.13918238443912845,0.2141046596454845,2.1818167658850793e-15
3825,MED20,0.3811234726765905,0.6396866359447004,9.747462996705525e-16,0.10067821461915594,0.24014717771429955,2.188422949489972e-15
3366,KHDRBS1,0.3933862235153518,0.6396620583717356,9.779780852727216e-16,-0.01505829507765477,0.31575381631953964,2.195048660833064e-15
6425,SNRPA,0.39279701322184757,0.6396067588325652,9.852877581879335e-16,-0.16987930077234514,0.24616657649259352,2.210820666823298e-15
3892,MIA2,0.3663288769806866,0.6393917050691243,1.0142228134484938e-15,0.08424507418527383,0.325338676569359,2.2750934461698076e-15
424,ARFIP2,0.47106621523074743,0.6393241167434716,1.0234861944176403e-15,0.2099080671557253,0.42903697528522516,2.295214739889559e-15
1356,COG6,0.35067678334003416,0.639268817204301,1.0311264913978746e-15,-0.5752895053753657,0.182118908208994,2.3116857024116297e-15
6088,SELENOO,0.46630522359560944,0.6392442396313364,1.0345399601328941e-15,0.24032352464003692,0.37108705624255817,2.318673801764899e-15
6715,SYNJ1,0.4044039030625476,0.6392331282412267,1.0360867767835495e-15,-0.2873343437449567,0.13733087283005568,2.3214754419939627e-15
1544,CTNND1,0.5166321088703181,0.6391373140126417,1.0495187467954626e-15,0.16589884788590203,0.42355527099586787,2.3508979488642923e-15
7765,ZNF207,0.3353149903219409,0.6390291858678955,1.0648804445564332e-15,-0.4292011516435308,0.15671457577070835,2.3846249176411166e-15
102,ACTB,0.3404042055351839,0.6389431643625191,1.0772574663585178e-15,-0.6945489653838077,0.004858304412339933,2.4116508019050734e-15
5352,PSMD8,0.4191684458608741,0.6389001536098309,1.0834983388881428e-15,-0.6751003734997396,0.1977046063573897,2.4249281850595287e-15
2388,FKBP14,0.39528309020979324,0.6388853070431466,1.0856607338349154e-15,0.2523834752888561,0.3781702706917322,2.4290727288491728e-15
2867,HEXA,0.4125697706602778,0.6388755760368662,1.0870803267509204e-15,-0.3862273414307673,0.11002412903745626,2.4315534217459823e-15
1383,COMMD10,0.3899608457994036,0.6387772657450076,1.1015238137455805e-15,-1.150552523291843,0.003330502460918297,2.463155880822736e-15
3045,IDUA,0.3992149466207858,0.6387158218125959,1.1106456006343398e-15,-0.2772435752734428,0.15491636579386914,2.4828436376569893e-15
1772,DHX38,0.4651346766286588,0.6386605222734254,1.1189179995288978e-15,0.358292702529722,0.4898837634461409,2.5006218835185824e-15
750,BST1,0.43851598652039725,0.6386543778801842,1.119840846044295e-15,0.21772448891259455,0.3877974821411002,2.5019694652266425e-15
362,AP3B1,0.3196445375299616,0.6386359447004607,1.122613829862122e-15,-0.3923271876707506,0.24495590247262827,2.5074487085041454e-15
5789,RO60,0.42460647622807945,0.6385745007680491,1.1319054309699912e-15,-0.5979344268432454,0.0728137459877525,2.5274805255630235e-15
6136,SERPINE1,0.3502955280563286,0.6384571948768698,1.1498526975032129e-15,-0.021915228569550083,0.2521596631477006,2.566823002246042e-15
4605,OASL,0.4441896278272166,0.6383550028746571,1.1657129622642083e-15,0.4616170862578046,0.5010497356869682,2.601485532333991e-15
3893,MIB1,0.3599419957747215,0.6383102918586788,1.1727188683969824e-15,-0.18808252221021515,0.19633048906695116,2.6163739271537926e-15
4034,MRPL43,0.3038592842656175,0.6382918586789553,1.1756191273700956e-15,-0.6043811768471454,0.04026527982960597,2.6220966108608176e-15
7119,TPT1,0.38711074423842395,0.6381751152073732,1.1941501097817124e-15,-0.597720069520455,0.06649041050052415,2.662668802369599e-15
7206,TSC22D1,0.3163858165600868,0.6381382488479261,1.2000608007587253e-15,0.10176092157181083,0.2997291084153626,2.6750856607394556e-15
2570,GHDC,0.4278785358707954,0.638095238095238,1.2069925768771082e-15,0.29756242063406,0.4416065920663323,2.6897709220321196e-15
4329,NDUFB4,0.3842177087417591,0.6380645161290321,1.2119676728831317e-15,-1.1416336455907317,0.002117188013872211,2.7000886178558405e-15
1016,CCT2,0.41816541358570425,0.6380583717357909,1.2129650828561072e-15,-0.21608995093657235,0.1256816011257011,2.701541252306512e-15
5416,PTS,0.41008193794633685,0.6378920483736855,1.2402694629017892e-15,-0.07053540931518398,0.26388387725110823,2.7615678163443768e-15
32,ABHD11,0.44417255343284945,0.6378556067588325,1.2463312342348931e-15,0.14261717531135754,0.3359845409470586,2.7742751605535956e-15
5986,SARM1,0.3163920309926358,0.6377880184331797,1.2576503872786006e-15,-0.6337646546450324,0.06721531496386385,2.7986746313778703e-15
1188,CHCHD10,0.3470152002118164,0.637763440860215,1.2617911821035758e-15,0.2040655311702957,0.3685433278272275,2.8070906218470333e-15
2634,GNB2,0.4135496957489361,0.6377450076804914,1.2649054773454477e-15,-1.217867067344132,0.027679714605506667,2.813218835313077e-15
2868,HEXB,0.4441887097072025,0.6376344086021504,1.2837488502041375e-15,-0.14758099487975151,0.14693657311725536,2.854315948350416e-15
1343,COA3,0.3514026210021144,0.6376036866359446,1.289031391625614e-15,-0.22233148619872112,0.13058650392407717,2.865246815940765e-15
6594,STAG2,0.24368495641904853,0.6375729646697387,1.294335072953418e-15,-0.6999873303795154,0.06766500457160066,2.876218449045919e-15
4659,OSTF1,0.3955201052757743,0.6375483870967741,1.2985932939560904e-15,0.13384195243047425,0.32804375792155027,2.8848613306800737e-15
