,absMeanSHAP,spearman,meanSHAP
AC026336.1,6.647915679727135e-05,0.08516337473549061,-6.647915679727135e-05
AC010435.1,6.210765383206099e-07,-0.3570001604264968,-5.993264920786554e-07
MED18,1.704145728316173e-06,-0.18340678400526514,2.388441308449313e-07
AL132656.3,2.6470306398423866e-06,-0.4112064631458503,-2.6468202688169028e-06
MED20,8.481292958041842e-06,-0.0034498061474010585,6.465922219292572e-06
CSMD2-AS1,7.492879731915672e-07,0.18007480761520198,3.9165614692927116e-07
TRBV12-3,1.2369600114997444e-06,-0.029653792186699442,-1.2274969195449273e-06
OR10G7,0.0003087428273920602,-0.12246115216316533,-0.0003087428273920602
AC106037.1,0.00016530973811461976,-0.07735292723026772,4.460604025156836e-06
IGSF5,1.5026279821151767e-06,-0.0005828556403348617,-1.1296955153764594e-06
DMRT2,2.9046493835335018e-06,-0.22541706024876226,-2.9020734263346124e-06
LINC02463,0.00028543487858559094,0.02654805177771005,-0.00028543487858559094
RNU6-943P,1.1944148888170316e-05,-0.015135463275993062,1.1944148888170316e-05
AL160254.1,7.528063328445478e-07,-0.396052851937004,7.200249775719581e-07
AC096536.2,1.3454763246806216e-06,0.09098603559497125,8.692103303198651e-07
AL133230.2,3.990116096672732e-06,-0.4327735107533893,-3.415575920121386e-06
AL356608.1,0.0023436410391286552,-0.5320348127318942,-0.00233878662386382
APOC4-APOC2,9.967856110450207e-05,0.048981860091500455,-9.967856110450207e-05
AC079355.2,0.0003826906007660419,0.011910457504387292,0.00018419692005878038
RN7SL258P,7.097901810705316e-07,-0.38333693449238115,-2.953103590162763e-07
CS,5.85021142019541e-06,-0.21484982330957234,-3.851965231036142e-06
AC005538.3,1.3882887459055815e-07,0.07373571171349988,6.792464975393579e-09
AC007749.2,8.573322523127318e-07,-0.494767638774145,-1.027816019687794e-07
AL022331.1,0.0023892932743104526,-0.2825232358877982,-0.002341937812168357
LINC02355,8.811189175598914e-07,-0.22255841696383108,-5.211665062905005e-07
SEC14L1P1,4.250442708386002e-06,-0.4326302353628883,3.871382841460912e-06
SNORA61,2.1470975376568537e-06,-0.3018987343132473,2.0143084819947984e-06
AC069540.2,0.00027845351120018457,-0.1432195353775609,-0.00027845351120018457
RASSF10,8.292541404083064e-06,-0.06287732744224085,8.286146821078692e-06
GLB1L2,9.91259467957075e-06,-0.3027451064545695,-2.773772487962184e-07
SUGT1P4,0.0006839407946393302,-0.05716362589346876,-0.0006839407946393302
RN7SKP253,1.189434809649876e-06,-0.373995412547234,7.133451356760556e-07
AC105150.1,0.007601960441057955,-0.4740391137424168,-0.007586361031670964
BVES,5.372649752868587e-06,-0.26135052021314104,1.2531828036519207e-06
AC020658.3,1.9755374736281728e-07,-0.07950030746587128,1.2678215180888043e-07
